"","study_ID","Study","Site","Latitude","Longitude","max_Depth","mean_Depth","min_Depth","trajectory_ID","sample_size","sample_unit_size_sq_m","year","period","rawDate","sasDate","biomass_KG_wet_per_sq_m","Stipe_Density_num_per_sq_m","individual_per_sq_m","percent_cover","biomass_KG_wet_per_sq_m_STD","Stipe_Density_num_per_sq_m_STD","individual_per_sq_m_STD","percent_cover_STD","focalKelp","focalKelp_STD","focalUnit","elapsed","ROC"
"118",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2002,15,15573,"08/21/2002",NA,0,NA,NA,NA,0,NA,NA,0,0,3,322,-9999
"119",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2003,16,15968,"09/20/2003",NA,0,NA,NA,NA,0,NA,NA,0,0,3,395,NA
"120",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2004,17,16339,"09/25/2004",NA,0,NA,NA,NA,0,NA,NA,0,0,3,371,NA
"121",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2005,18,16703,"09/24/2005",NA,0,NA,NA,NA,0,NA,NA,0,0,3,364,NA
"122",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2006,19,17067,"09/23/2006",NA,0,NA,NA,NA,0,NA,NA,0,0,3,364,NA
"123",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2007,20,17431,"09/22/2007",NA,0,NA,NA,NA,0,NA,NA,0,0,3,364,NA
"124",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2008,21,17703,"06/20/2008",NA,1.17,NA,NA,NA,1.505656,NA,NA,1.17,1.5056560032,3,272,9999
"125",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2009,22,18166,"09/26/2009",NA,0.02,NA,NA,NA,0.027386,NA,NA,0.02,0.0273861279,3,463,-3.209961171
"126",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2010,23,18537,"10/02/2010",NA,0,NA,NA,NA,0,NA,NA,0,0,3,371,-9999
"127",1,"VancouverIsland-JaneWatson","TAYLOR",48.8302778,-125.19889,9,9,9,6,5,20,2011,24,18901,"10/01/2011",NA,0.19,NA,NA,NA,0.277038,NA,NA,0.19,0.2770379035,3,364,9999
"128",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1988,1,10471,"09/01/1988",NA,0,NA,NA,NA,0,NA,NA,0,0,3,NA,NA
"129",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1989,2,10805,"08/01/1989",NA,0.37,NA,NA,NA,0.720763,NA,NA,0.37,0.7207634841,3,334,9999
"130",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1990,3,11174,"08/05/1990",NA,11.61,NA,NA,NA,4.830683,NA,NA,11.61,4.8306831815,3,369,3.4110975338
"131",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1991,4,11570,"09/05/1991",NA,8.57,NA,NA,NA,4.847628,NA,NA,8.57,4.8476282861,3,396,-0.280024136
"132",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1992,5,11947,"09/16/1992",NA,5.81,NA,NA,NA,4.97549,NA,NA,5.81,4.9754899256,3,377,-0.376572907
"133",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1993,6,12259,"07/25/1993",NA,7.09,NA,NA,NA,5.622433,NA,NA,7.09,5.6224327475,3,312,0.2330865934
"134",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1994,7,12642,"08/12/1994",NA,4.74,NA,NA,NA,4.771452,NA,NA,4.74,4.7714515611,3,383,-0.383987616
"135",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1995,8,13001,"08/06/1995",NA,5.9,NA,NA,NA,6.662207,NA,NA,5.9,6.6622068416,3,359,0.2227264132
"136",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1996,9,13350,"07/20/1996",NA,6.8,NA,NA,NA,4.220338,NA,NA,6.8,4.2203376642,3,349,0.1485806244
"137",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1997,10,13734,"08/08/1997",NA,7.58,NA,NA,NA,4.920188,NA,NA,7.58,4.9201880045,3,384,0.1032883127
"138",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1998,11,14097,"08/06/1998",NA,4.66,NA,NA,NA,2.758034,NA,NA,4.66,2.7580337199,3,363,-0.489513233
"139",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,1999,12,14436,"07/11/1999",NA,7.44,NA,NA,NA,6.277081,NA,NA,7.44,6.2770813281,3,339,0.5040831419
"140",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2000,13,14822,"07/31/2000",NA,4.73,NA,NA,NA,2.717904,NA,NA,4.73,2.7179036039,3,386,-0.428596884
"141",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2001,14,15211,"08/24/2001",NA,4.35,NA,NA,NA,2.318944,NA,NA,4.35,2.3189437251,3,389,-0.078636125
"142",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2002,15,15553,"08/01/2002",NA,5.02,NA,NA,NA,2.646365,NA,NA,5.02,2.6463654321,3,342,0.1529928534
"143",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2003,16,15927,"08/10/2003",NA,5.39,NA,NA,NA,3.335116,NA,NA,5.39,3.3351161899,3,374,0.0694516539
"144",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2004,17,16297,"08/14/2004",NA,5.6,NA,NA,NA,2.02608,NA,NA,5.6,2.0260799589,3,370,0.0377305351
"145",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2005,18,16643,"07/26/2005",NA,4.95,NA,NA,NA,2.754088,NA,NA,4.95,2.7540878708,3,346,-0.130243316
"146",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2006,19,17020,"08/07/2006",NA,3.96,NA,NA,NA,2.293305,NA,NA,3.96,2.2933054746,3,377,-0.216188812
"147",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2007,20,17391,"08/13/2007",NA,2.73,NA,NA,NA,1.624269,NA,NA,2.73,1.6242690664,3,371,-0.36617781
"148",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2008,21,17751,"08/07/2008",NA,2.92,NA,NA,NA,0.520336,NA,NA,2.92,0.5203364296,3,360,0.068263203
"149",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2009,22,18149,"09/09/2009",NA,3.38,NA,NA,NA,1.338656,NA,NA,3.38,1.3386560425,3,398,0.1342542388
"150",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2010,23,18499,"08/25/2010",NA,1.77,NA,NA,NA,0.903189,NA,NA,1.77,0.9031887953,3,350,-0.675082353
"151",1,"VancouverIsland-JaneWatson","UNION",50.0175,-127.32111,9,9,9,7,5,20,2011,24,18867,"08/28/2011",NA,6.69,NA,NA,NA,5.547229,NA,NA,6.69,5.547229038,3,368,1.3196982015
"152",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1987,1,10132,"09/28/1987",NA,0.45,NA,NA,NA,1.006231,NA,NA,0.45,1.0062305899,3,NA,NA
"153",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1988,2,10425,"07/17/1988",NA,0.19,NA,NA,NA,0.371484,NA,NA,0.19,0.3714835124,3,293,-1.074836646
"154",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1989,3,10790,"07/17/1989",NA,0.9,NA,NA,NA,2.012461,NA,NA,0.9,2.0124611797,3,365,1.5564360136
"155",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1990,4,11302,"12/11/1990",NA,1.57,NA,NA,NA,3.510627,NA,NA,1.57,3.5106267247,3,512,0.3969498014
"156",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1991,5,11665,"12/09/1991",NA,1.73,NA,NA,NA,3.868398,NA,NA,1.73,3.8683976011,3,363,0.0976473126
"157",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1992,6,11937,"09/06/1992",NA,0.87,NA,NA,NA,1.889974,NA,NA,0.87,1.8899735448,3,272,-0.923039759
"158",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1993,7,12318,"09/22/1993",NA,0.91,NA,NA,NA,2.034822,NA,NA,0.91,2.0348218595,3,381,0.0430931612
"159",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1994,8,12689,"09/28/1994",NA,1.88,NA,NA,NA,3.930267,NA,NA,1.88,3.9302671665,3,371,0.7143369061
"160",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1995,9,13052,"09/26/1995",NA,1.56,NA,NA,NA,3.488266,NA,NA,1.56,3.4882660449,3,363,-0.18774248
"161",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1996,10,13389,"08/28/1996",NA,1.43,NA,NA,NA,3.197577,NA,NA,1.43,3.1975772078,3,337,-0.094305357
"162",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1997,11,13754,"08/28/1997",NA,3.52,NA,NA,NA,7.870959,NA,NA,3.52,7.8709592808,3,365,0.9014035224
"163",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1998,12,14148,"09/26/1998",NA,0.05,NA,NA,NA,0.111803,NA,NA,0.05,0.1118033989,3,394,-3.943766724
"164",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,1999,13,14513,"09/26/1999",NA,1.12,NA,NA,NA,2.504396,NA,NA,1.12,2.5043961348,3,365,3.1111904527
"165",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2000,14,14883,"09/30/2000",NA,0.79,NA,NA,NA,1.766494,NA,NA,0.79,1.7664937022,3,370,-0.344569958
"166",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2001,15,15251,"10/03/2001",NA,0.1,NA,NA,NA,0.223607,NA,NA,0.1,0.2236067977,3,368,-2.051417454
"167",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2002,16,15573,"08/21/2002",NA,1.21,NA,NA,NA,2.705642,NA,NA,1.21,2.7056422528,3,322,2.8280847564
"168",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2003,17,15968,"09/20/2003",NA,0.94,NA,NA,NA,1.56141,NA,NA,0.94,1.5614096195,3,395,-0.233478677
"169",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2004,18,16339,"09/25/2004",NA,0,NA,NA,NA,0,NA,NA,0,0,3,371,-9999
"170",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2005,19,16703,"09/24/2005",NA,1.4,NA,NA,NA,3.130495,NA,NA,1.4,3.1304951685,3,364,9999
"171",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2006,20,17067,"09/23/2006",NA,1.7,NA,NA,NA,3.397609,NA,NA,1.7,3.3976094537,3,364,0.194822759
"172",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2007,21,17431,"09/22/2007",NA,1.14,NA,NA,NA,2.493592,NA,NA,1.14,2.493591787,3,364,-0.400972241
"173",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2008,22,17703,"06/20/2008",NA,2.59,NA,NA,NA,3.333242,NA,NA,2.59,3.3332416654,3,272,1.1019667877
"174",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2009,23,18166,"09/26/2009",NA,1.61,NA,NA,NA,3.434822,NA,NA,1.61,3.4348216839,3,463,-0.375050767
"175",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2010,24,18537,"10/02/2010",NA,1.86,NA,NA,NA,3.430452,NA,NA,1.86,3.4304518653,3,371,0.1421051975
"176",1,"VancouverIsland-JaneWatson","WIZARD",48.8586111,-125.17139,9,9,9,8,5,20,2011,25,18901,"10/01/2011",NA,1.33,NA,NA,NA,2.429918,NA,NA,1.33,2.4299176941,3,364,-0.336549323
"177",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1980,1,7543,"08/26/1980",NA,NA,0.61,NA,NA,NA,0.374833,NA,0.61,0.3748332963,2,NA,NA
"178",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1981,2,7788,"04/28/1981",NA,NA,1.94,NA,NA,NA,0.523689,NA,1.94,0.5236888389,2,245,1.7248510764
"179",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1981,3,7961.6,"10/18/1981",NA,NA,2.33,NA,NA,NA,0.818993,NA,2.33,0.8189932845,2,173.6,0.3854066968
"180",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1982,4,8151,"04/26/1982",NA,NA,2.14,NA,NA,NA,1.003369,NA,2.14,1.0033693238,2,189.4,-0.164039365
"181",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1982,5,8323,"10/15/1982",NA,NA,3.12,NA,NA,NA,0.766159,NA,3.12,0.7661592524,2,172,0.8006347376
"182",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,3,20,1983,6,8515,"04/25/1983",NA,NA,2.416667,NA,NA,NA,0.076376,NA,2.4166666667,0.0763762616,2,192,-0.485941958
"183",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,4,20,1984,7,9047,"10/08/1984",NA,NA,2.1125,NA,NA,NA,0.228674,NA,2.1125,0.2286737122,2,532,-0.09235408
"184",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,4,20,1985,8,9247,"04/26/1985",NA,NA,1.775,NA,NA,NA,0.560506,NA,1.775,0.560505724,2,200,-0.317898364
"185",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1985,9,9381,"09/07/1985",NA,NA,1.86,NA,NA,NA,0.392747,NA,1.86,0.3927467377,2,134,0.1274996841
"186",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1986,10,9607,"04/21/1986",NA,NA,1.89,NA,NA,NA,0.614817,NA,1.89,0.614817046,2,226,0.0258589587
"187",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1986,11,9773.2,"10/04/1986",NA,NA,2.05,NA,NA,NA,0.353553,NA,2.05,0.3535533906,2,166.2,0.1785878317
"188",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1987,12,9977,"04/26/1987",NA,NA,1.66,NA,NA,NA,0.608687,NA,1.66,0.6086871117,2,203.8,-0.378193598
"189",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1987,13,10146,"10/12/1987",NA,NA,2.32,NA,NA,NA,1.000375,NA,2.32,1.0003749297,2,169,0.723475061
"190",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1988,14,10345,"04/28/1988",NA,NA,2.1,NA,NA,NA,1.379764,NA,2.1,1.3797644727,2,199,-0.182863314
"191",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1988,15,10506,"10/06/1988",NA,NA,2.27,NA,NA,NA,0.956948,NA,2.27,0.9569482745,2,161,0.1765960763
"192",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1989,16,10701,"04/19/1989",NA,NA,1.94,NA,NA,NA,0.395917,NA,1.94,0.3959166579,2,195,-0.294245135
"193",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1989,17,10906,"11/10/1989",NA,NA,3.31,NA,NA,NA,0.35426,NA,3.31,0.3542597917,2,205,0.9518953366
"194",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1990,18,11250,"10/20/1990",NA,NA,2.35,NA,NA,NA,0.878208,NA,2.35,0.8782084035,2,344,-0.363692231
"195",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1991,19,11429,"04/17/1991",NA,NA,2.41,NA,NA,NA,0.729212,NA,2.41,0.7292119034,2,179,0.0514439716
"196",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1991,20,11607.2,"10/12/1991",NA,NA,2.35,NA,NA,NA,0.868907,NA,2.35,0.8689073598,2,178.2,-0.051674921
"197",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1992,21,11790,"04/12/1992",NA,NA,2.3,NA,NA,NA,1.267379,NA,2.3,1.2673791856,2,182.8,-0.042971233
"198",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1992,22,11970,"10/09/1992",NA,NA,1.82,NA,NA,NA,0.828855,NA,1.82,0.8288546314,2,180,-0.474972362
"199",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1993,23,12159,"04/16/1993",NA,NA,1.69,NA,NA,NA,0.875643,NA,1.69,0.8756426212,2,189,-0.143216597
"200",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1993,24,12350,"10/24/1993",NA,NA,2.03,NA,NA,NA,1.115011,NA,2.03,1.1150112107,2,191,0.350539153
"201",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1994,25,12524.4,"04/16/1994",NA,NA,1.38,NA,NA,NA,0.918286,NA,1.38,0.9182864477,2,174.4,-0.808308918
"202",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1994,26,12696.4,"10/05/1994",NA,NA,1.2,NA,NA,NA,0.604152,NA,1.2,0.6041522987,2,172,-0.296790985
"203",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1995,27,12880.6,"04/07/1995",NA,NA,0.05,NA,NA,NA,0.111803,NA,0.05,0.1118033989,2,184.2,-6.301759835
"204",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1995,28,13061,"10/05/1995",NA,NA,0,NA,NA,NA,0,NA,0,0,2,180.4,-9999
"205",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1996,29,13268,"04/29/1996",NA,NA,0,NA,NA,NA,0,NA,0,0,2,207,NA
"206",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1996,30,13426,"10/04/1996",NA,NA,0,NA,NA,NA,0,NA,0,0,2,158,NA
"207",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1997,31,13623,"04/19/1997",NA,NA,0,NA,NA,NA,0,NA,0,0,2,197,NA
"208",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1997,32,13807,"10/20/1997",NA,NA,1.05,NA,NA,NA,0.234521,NA,1.05,0.234520788,2,184,9999
"209",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1998,33,13995,"04/26/1998",NA,NA,0.56,NA,NA,NA,0.096177,NA,0.56,0.0961769203,2,188,-1.221272941
"210",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1998,34,14168,"10/16/1998",NA,NA,1.04,NA,NA,NA,0.348927,NA,1.04,0.3489269264,2,173,1.3069599472
"211",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,1999,35,14358,"04/24/1999",NA,NA,0.91,NA,NA,NA,0.281514,NA,0.91,0.2815137652,2,190,-0.256696532
"212",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2000,36,14735,"05/05/2000",NA,NA,0.15,NA,NA,NA,0.183712,NA,0.15,0.1837117307,2,377,-1.746620952
"213",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2000,37,14908,"10/25/2000",NA,NA,0,NA,NA,NA,0,NA,0,0,2,173,-9999
"214",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2001,38,15097,"05/02/2001",NA,NA,0,NA,NA,NA,0,NA,0,0,2,189,NA
"215",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2001,39,15264,"10/16/2001",NA,NA,0,NA,NA,NA,0,NA,0,0,2,167,NA
"216",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2002,40,15461,"05/01/2002",NA,NA,0.01,NA,NA,NA,0.022361,NA,0.01,0.0223606798,2,197,9999
"217",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2002,41,15622,"10/09/2002",NA,NA,0.83,NA,NA,NA,0.707637,NA,0.83,0.7076369125,2,161,10.024730012
"218",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2003,42,15829,"05/04/2003",NA,NA,0.54,NA,NA,NA,0.25593,NA,0.54,0.2559296778,2,207,-0.758478787
"219",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2003,43,15996,"10/18/2003",NA,NA,0.7,NA,NA,NA,0.145774,NA,0.7,0.1457737974,2,167,0.5675836177
"220",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2004,44,16369,"10/25/2004",NA,NA,0.86,NA,NA,NA,0.415933,NA,0.86,0.4159326869,2,373,0.2015749673
"221",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2005,45,16567,"05/11/2005",NA,NA,0.66,NA,NA,NA,0.510392,NA,0.66,0.5103920062,2,198,-0.488277553
"222",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2005,46,16726,"10/17/2005",NA,NA,0.98,NA,NA,NA,0.404042,NA,0.98,0.404042077,2,159,0.9081004846
"223",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2006,47,16911,"04/20/2006",NA,NA,0.82,NA,NA,NA,0.164317,NA,0.82,0.1643167673,2,185,-0.351919819
"224",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2006,48,17090,"10/16/2006",NA,NA,0.49,NA,NA,NA,0.159687,NA,0.49,0.1596871942,2,179,-1.050652744
"225",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2007,49,17286,"04/30/2007",NA,NA,0.4,NA,NA,NA,0.215058,NA,0.4,0.2150581317,2,196,-0.378184404
"226",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2007,50,17475,"11/05/2007",NA,NA,1.02,NA,NA,NA,0.450833,NA,1.02,0.4508325632,2,189,1.8090375632
"227",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2008,51,17825,"10/20/2008",NA,NA,1.46,NA,NA,NA,0.582452,NA,1.46,0.5824517147,2,350,0.3742599958
"228",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2010,52,18443,"06/30/2010",NA,NA,1.72,NA,NA,NA,1.128384,NA,1.72,1.1283838,2,618,0.0968609047
"229",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2010,53,18609.6,"12/13/2010",NA,NA,1.91,NA,NA,NA,1.133248,NA,1.91,1.1332475458,2,166.6,0.2297149576
"230",2,"SNI","Daytona Beach",33.2188333,-119.44412,12.2,12.2,12.2,1,5,20,2011,54,18924,"10/24/2011",NA,NA,1.27,NA,NA,NA,1.052735,NA,1.27,1.0527345344,2,314.4,-0.474088856
"231",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1980,1,7545,"08/28/1980",NA,NA,1.07,NA,NA,NA,1.058655,NA,1.07,1.0586548068,2,NA,NA
"232",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1981,2,7784,"04/24/1981",NA,NA,0.55,NA,NA,NA,0.479583,NA,0.55,0.4795831523,2,239,-1.017038853
"233",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1981,3,7966,"10/23/1981",NA,NA,1.54,NA,NA,NA,1.996685,NA,1.54,1.9966847523,2,182,2.0663103963
"234",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1982,4,8154,"04/29/1982",NA,NA,1.31,NA,NA,NA,1.394812,NA,1.31,1.3948118153,2,188,-0.314261254
"235",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1982,5,8327,"10/19/1982",NA,NA,1.21,NA,NA,NA,1.131592,NA,1.21,1.1315917992,2,173,-0.16764928
"236",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1983,6,8516,"04/26/1983",NA,NA,1.01,NA,NA,NA,0.506705,NA,1.01,0.5067050424,2,189,-0.349152
"237",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1983,7,8657.4,"09/14/1983",NA,NA,3.37,NA,NA,NA,4.465227,NA,3.37,4.465226758,2,141.4,3.112535513
"238",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1984,8,8824,"02/28/1984",NA,NA,4.21,NA,NA,NA,4.860736,NA,4.21,4.860735541,2,166.6,0.4879132785
"239",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1984,9,9043,"10/04/1984",NA,NA,0.75,NA,NA,NA,0.759111,NA,0.75,0.7591113225,2,219,-2.877210544
"240",2,"SNI","East Dutch Harbor",33.21615,-119.48615,12.2,12.2,12.2,2,5,20,1985,10,9247,"04/26/1985",NA,NA,0.42,NA,NA,NA,0.345688,NA,0.42,0.3456877203,2,204,-1.038130909
